flight_key,flight_id,airline_key,route_key,departure_date_key,arrival_date_key,departure_time,arrival_time,duration_minutes,is_overnight,is_anomaly
988,6F248,2,19,20260417,20260417,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,False
989,6F204,2,18,20260417,20260417,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,False,False
990,SJ092,3,5,20260417,20260417,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,False
991,AI119,1,26,20260417,20260417,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,False
992,AI151,1,30,20260417,20260417,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,False
993,UK107,5,22,20260417,20260417,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,False
994,SJ019,3,3,20260417,20260417,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,False
995,AI052,1,15,20260417,20260417,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,False,False
996,SJ177,3,7,20260417,20260417,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,False
997,6F215,2,16,20260417,20260417,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,False,False
998,AI223,1,7,20260417,20260417,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,False
999,SJ069,3,21,20260417,20260417,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,False
1000,6F198,2,21,20260417,20260417,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,False,False
1001,AI093,1,6,20260417,20260417,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,False,False
1002,UK062,5,24,20260417,20260417,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,False
1003,6F057,2,29,20260417,20260417,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,False,False
1004,UK064,5,8,20260417,20260417,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,False
